nghb_name;nghb_external_code;city_id
La Cieneguita;4705;964
Los Juncos;4929;964
Los Llanitos;4934;964
San José del Rincón;5184;964
El Pinito;4218;964
El Barro;4442;964
El Coleadero;4483;964
El Llano;4521;964
El Ojito;4539;964
Mesa de la Cruz;4968;964
Nuestra Señora;5026;964
Parejas;5052;964
Arroyo de Abajo;4263;964
Cieneguita;4382;964
El Carnero;4458;964
El Coyote;4489;964
El Porvenir (La Loma);4561;964
La Matanza;4772;964
La Mesa del Oso;4791;964
Las Banquetas;4850;964
Redondeados;5145;964
Arroyo el Cuervito;4291;964
El Bosque;4446;964
La Ciénega;4712;964
Las Tijeras;4903;964
Mesa Colorada;4960;964
Mesa del Trigo;5005;964
Casitas Blancas;4368;964
San Rafael Chamapa (Tabiquera 3);6422;562
San Rafael Chamapa I;6426;562
San Rafael Chamapa (Tabiquera 2);6421;562
Los Cuartos (san Rafael Chamapa I);2496;562
San Rafael Chamapa IV;4845;562
San Rafael Chamapa (Tabiquera 9);6411;562
San Rafael Chamapa (Tabiquera 1);2499;562
Poetas Mexiquenses ( Tabiquera 10 );4846;562
Las Colonias (Predio Las Colonias);2500;562
Izcalli Chamapa;2501;562
Isidro Fabela (Tabiqueras 11 y 12);4847;562
Olimpiada 68 (San Rafael Chamapa III);2502;562
Olímpica (San Rafael Chamapa V);2503;562
Lomas de Chamapa;9159;562
Valle Dorado (San Rafael Chamapa VI);2505;562
Ampliación Olímpica (San Rafael Chamapa VII);2504;562
Ampliación Minas El Coyote;6428;562
Minas El Coyote;2506;562
La Palma;9140;562
Minas San Martín;2507;562
Mina Palacios (Minas Palacio);2509;562
Ampliación Mina Palacio (Ampliación Minas Palacio);2510;562
El Capulín;9139;562
Minas El Tecolote;2511;562
3 de Mayo;8973;562
Jardines de San José;9160;562
San José Poza Honda;6992;562
Olímpica Radio 1a Sección (San Rafael Chamapa);2513;562
Olímpica Radio 2a Sección (El Caracol);2512;562
Ampliación Altamira;2516;562
Altamira;2515;562
Torres Zomeyucan (San Antonio Zomeyucan);6414;562
Tierra y Libertad;6415;562
Balcones de Chamapa;2517;562
Plan de Ayala 2a Sección;5653;562
Plan de Ayala 1a Sección;5655;562
Vicente Guerrero;2521;562
La Mancha III;2522;562
La Punta;4848;562
Alfredo del Mazo Vélez;2524;562
La Mancha I;2525;562
La Mancha II;2526;562
Alfredo V. Bonfil;2527;562
Lomas del Cadete;2528;562
San José de los Leones 2a Sección;6412;562
Capulín Soledad;2531;562
San José de los Leones 1a Sección;6413;562
Unidad y Progreso;8975;562
San José de los Leones 3a Sección;2534;562
El Chamizal;2537;562
Mártires de Río Blanco;2538;562
Ampliación Mártires de Río Blanco;2539;562
La Tolva;2540;562
Benito Juárez;2542;562
La Radio Benito Juárez;2543;562
Ampliación Benito Juárez;2544;562
Lomas del Río;6410;562
Vistas Cerro Grande;3914;954
La Soledad;4054;954
Los Llanos;2750;954
Secretaria de La Marina;2752;954
Jorge Barousse;4052;954
San Martín;4055;954
Mezquites Sur;4049;954
Valle del Sur;3924;954
Las Flores;3922;954
Ampliación Valle Dorado;2768;954
Unidad Deportiva Sur;3920;954
Granjas Sur;3923;954
11 de Febrero;2767;954
Valle Dorado;2766;954
María Isabel;3921;954
Sep;2769;954
Las Torres;4067;954
Instalaciones de Pemex;3937;954
Americana;3489;954
Veteranos de la Revolución;3908;954
Rinconada los Nogales;3910;954
Primero de Mayo;2712;954
1ro de Mayo;3855;954
Lucio Cabañas;3490;954
Robinson;2677;954
Crucero;2713;954
Avalos;2711;954
Diana Laura Rojas de Colosio;3916;954
El Huerto;4056;954
Nogales;4057;954
Bahías;4059;954
San Ángel;4058;954
Cruz del Sur;2757;954
Las Margaritas;2759;954
Ampliación Crucero;2756;954
Fundadores;3915;954
México;4061;954
Morse;2758;954
Olímpica;4060;954
Las Garzas;4062;954
Vistas de San Guillermo;5675;954
Centro Industrial Ladrillero Sur;3358;954
Aquiles Serdán;3491;954
Centro SCT Chihuahua;25;954
Zaragoza;2538;954
San Jorge;2539;954
Las Granjas;2528;954
Karike;2531;954
Militar;2529;954
Roma III;2533;954
San Ignacio;2536;954
San Agustin;2537;954
Lagos;2530;954
Lomas Vallarta;2532;954
Roma IV;2534;954
Roma V;2535;954
Vallarta Infonavit;3428;954
San Agustín;3888;954
Chihuahua I;2509;954
Esperanza;2510;954
Francisco I Madero;2511;954
Miramar;2513;954
Kafra;3883;954
Fraccionamiento el Soldado;4473;1023
Granja Alejandrina;4477;1023
Finca el Tlalpeño;4469;1023
Fraccionamiento las Quebradas;4474;1023
Granja el Refugio;4486;1023
Empalme Purísima;361;1023
Rancho Macías;4592;1023
Navajas;360;1023
Regocijo;402;1023
Rancho la Luna;4563;1023
Las Cumbres;375;1023
Llano Grande;376;1023
Rancho San Pedro (San Juan);4606;1023
Granja Martínez;4501;1023
Cruz de Piedra;381;1023
Banderas del Águila;377;1023
Las Maravillas;387;1023
Fraccionamiento Paraíso de La Sierra;4475;1023
Unidos Venceremos;379;1023
San José de Animas;380;1023
Nueva Patria (Santo Domingo);378;1023
Villa Montemorelos;391;1023
Mi Patria es Primero (Mesa del Cuervo);349;1023
Rancho San Martín;4605;1023
Rancho Laguna Colorada de Los López;4571;1023
Mesas de Urbina;347;1023
Ignacio Zaragoza;345;1023
Rodriguez Puebla;348;1023
Rancho el Manzano;4540;1023
La Luz;356;1023
San Benito;352;1023
Unión de Rodriguez;353;1023
Río Verde;350;1023
Rancho la Vibora;4570;1023
16 de Septiembre (Cieneguita de Fullman);369;1023
Rancho Espino;4553;1023
General Máximo García;383;1023
Rancho Cachorros;4523;1023
Granja los Riegos;4499;1023
Rancho el Escalón;4536;1023
Rancho Jacarandas;4557;1023
Rancho la Nogalera;4564;1023
Rancho las Potrancas;4576;1023
Ranchito la Piedra;4519;1023
Rancho la Laguna;4562;1023
Otinapa;354;1023
Fraccionamiento Campestre Residencial Navíos;4472;1023
Hacienda de Otinapa;4513;1023
Rancho Agua Zarca;4520;1023
San Pedro de La Maquina;358;1023
Santa Cruz de San Javier;359;1023
5 de Mayo;308;1023
José María Morelos y Pavón (La Tinaja);311;1023
Rancho el Durazno;4535;1023
San José del Molino;334;1023
Baliguchi (Bariguchachi);8314;962
Paulino Navarro;983;1016
Algarin;984;1016
Ampliación Asturias;986;1016
Nonoalco Tlatelolco;988;1016
San Simón Tolnahuac;989;1016
Secretaria de Relaciones Exteriores;990;1016
Aragón la Villa;991;1006
Rosas del Tepeyac;994;1006
Tepetates;996;1006
Santa Isabel Tola;995;1006
Tepeyac Insurgentes;997;1006
Santiago Atzacoalco;998;1006
Villa Gustavo A. Madero;1001;1006
15 de Agosto;1003;1006
Delegación Política Gustavo A Madero;1004;1006
Estanzuela;1005;1006
Triunfo de La República;1006;1006
Dinamita;1008;1006
Martín Carrera;1010;1006
La Cruz;1007;1006
Gabriel Hernández;1011;1006
Ampliación Gabriel Hernández;1012;1006
C.T.M. Atzacoalco;1013;1006
C.T.M. El Risco;1014;1006
Agostadero el Coyote;6096;1032
El Descanso;6351;1032
El Llanito;6381;1032
Los Alisos;6897;1032
El Agua Caliente;6297;1032
El Pino;6407;1032
El Silvancito;6448;1032
El Yaqui;6463;1032
La Lagunita;6624;1032
La Laja;6625;1032
La Cumbre;5606;1052
Los Sotoles;7051;1032
Mesa de las Vacas;7092;1032
Palo Moro;7141;1032
Picudos;7157;1032
Arroyo Hondo;6139;1032
Cerro Amarillo;6213;1032
Cuamyam (La Joyita);6285;1032
El Rincón;6428;1032
La Laguna;6618;1032
La Mesa de la Ventana;6642;1032
Las Colmenas;6751;1032
Las Palmas;6835;1032
Las Palmitas;6836;1032
Los Madroños;7005;1032
Los Mezquititos;7014;1032
Los Sombreros;7050;1032
Mesa de Platanitos;7100;1032
Peñasco Cenizo;7151;1032
Los Frijoles;6975;1032
Mesa de las Joyas;7088;1032
Mesilla de Maguey;7110;1032
Pino Redondo;7175;1032
San José del Llano;7233;1032
Santiago Teneraca;7247;1032
Yerbabuena;7331;1032
Cerrito Blanco;6205;1032
Cuc Tam;6286;1032
Cuevitas;6292;1032
El Madroño;6386;1032
El Manzano;6390;1032
Flor de Mayo;6480;1032
Flores China;6481;1032
La Cascada;6529;1032
Las Joyitas;6804;1032
Los Capulines;6928;1032
Los Carrizos;6931;1032
Los Cuervos;6955;1032
Los Duraznitos;6957;1032
Los Hombros;6982;1032
Los Sauces;7049;1032
Mesa de Buenavista;7078;1032
Puerta los Membrillos;7193;1032
Puerto de Milpas;7197;1032
San Miguel de las Mesas;7239;1032
Se Uan Tio;7255;1032
Tierra Blanca de las Ramadas;7298;1032
Agua Prieta;6104;1032
Cebollitas;6197;1032
Cordón de Buenavista (El Cordón);6276;1032
La Huella del Niño;6588;1032
Las Águilas;6725;1032
Las Cebollas;6743;1032
Las Joyas;6795;1032
Las Manzanillas;6815;1032
Las Mesitas;6825;1032
Las Piedras;6845;1032
Llano de Tejónes;6878;1032
Los Aguacates;6887;1032
Los Alacranes;6894;1032
Los Barbechos;6915;1032
Los Borregos;6923;1032
Los Duraznos;6965;1032
El Mezquite;6393;1032
La Ciénega;6544;1032
La Cofradía;6551;1032
La Joya;6598;1032
La Mesita;6663;1032
La Ventana;6712;1032
Las Águilas;6724;1032
Las Cruces;6757;1032
Las Joyas;6792;1032
Leña Amontonada;6871;1032
Los Carrizos;6932;1032
Los Trigos;7057;1032
Mezquite Gacho;7116;1032
Pino Redondo;7174;1032
Pino Rodeado;7176;1032
Pinos Enterrados;7181;1032
Vainillas;7327;1032
Barrancos Prietos;6163;1032
Cerrito Gordo;6207;1032
El Cerrito;6330;1032
El Gallo;6360;1032
El Rincón;6429;1032
Las Guitarras;6781;1032
Las Joyas;6793;1032
Los Cordones;6943;1032
Los Higos;6981;1032
Mesa de los Horcones;7097;1032
Mesilla Huizache;7111;1032
Piedra Volteada;7164;1032
Tierras Coloradas;7312;1032
Zacatecas (Chalchihuitillo);7338;1032
Zacatecas Chalchihuitillo;7339;1032
Carrizos;6193;1032
Cerrito de Llano;6206;1032
La Joyas;6606;1032
Las Guásimas;6779;1032
Soyates;7261;1032
Tierra Blanca;7296;1032
Tierra Colorada;7300;1032
Zancudo Dos;7341;1032
Cerrito Blanco;6204;1032
Las Mesas;6820;1032
Las Sillas (Los Justes);6859;1032
Saucito;7253;1032
El Carrizo;6327;1032
El Zapote;6470;1032
La Joya;6597;1032
La Mesa;6639;1032
Las Chichis;6746;1032
Las Leches;6808;1032
Llano de Jerusalén;6877;1032
Los Limones;7000;1032
Los Nopales;7017;1032
Aguasal;6116;1032
Cerro Pelón;6228;1032
Chalates;6242;1032
El Salto;6442;1032
La Ciénega;6545;1032
La Laguna;6617;1032
Las Aguas;6722;1032
Los Cerritos;6935;1032
Los Pinos;7032;1032
Ojo de Agua;7136;1032
La Laguna;6615;1032
Las Hormigueras;6784;1032
Las Joyas;6790;1032
Los Aguacates;6886;1032
Los Arcos;6906;1032
Los Metates;7012;1032
Peñasco Blanco;7149;1032
Ciénega del Zancudo Uno;6263;1032
El Zancudo Uno;6466;1032
Las Anonas;6727;1032
Las Orejas;6834;1032
Llano de Jacalitos;6876;1032
Los Corralitos;6949;1032
Los Órganos;7021;1032
Barbechitos;6161;1032
El Carrizo;6326;1032
Las Milpas de Enmedio;5748;1052
Los Tejabanes;5817;1052
Nombre de Dios;5834;1052
Piedras de Lumbre;5851;1052
San Isidro;5895;1052
Vallecillos;5936;1052
Carricitos;5334;1052
Dolores;5351;1052
El Jaquital;5428;1052
El Potrero;5488;1052
El Puertecito;5498;1052
El Puerto de la Tableta;5502;1052
El Ranchito;5508;1052
La Cejita de la Joya;5584;1052
La Estancia;634;1050
Las Milpas de Abajo;5746;1052
Las Papas (Pinos Altos);5754;1052
Ranchito Nuevo;5867;1052
San Cayetano;5885;1052
San Cayetano de Pericos;5886;1052
La Rosita Nueva;5676;1052
La Tijerita;5690;1052
La Trampa;5692;1052
Los Ángeles;5769;1052
Los Barandales;5777;1052
Pericos;5844;1052
San Cesáreo;5887;1052
San Luisito;5911;1052
Santa Áqueda;5917;1052
El Quitapeiste;6420;1032
Guayabito;6491;1032
La Mesita;6661;1032
La Presa;6686;1032
La Ventana;6713;1032
Las Pilas;6848;1032
Los Alacranes;6892;1032
Los Mimbres;7015;1032
Metate Tirado;7113;1032
Piedra Ancha;7158;1032
Tierra Blanca;7297;1032
El Rincón;6427;1032
El Zacate;6465;1032
Huerta Santa Cruz;6500;1032
La Curata;6563;1032
Los Cuchillos;6953;1032
Los Leones;6996;1032
El Aguacate;6303;1032
El Limón del Río;6377;1032
El Paraje;6399;1032
La Ciénega;6543;1032
La Guacamaya;6580;1032
La Mesa;6635;1032
La Mesita;6662;1032
Las Peras;6844;1032
Los Cerros;6936;1032
Los Leones;6997;1032
Los Zapotes;7063;1032
Maximiliano Castañeda;7073;1032
Tierra Sonando;7301;1032
Zopilotes;7347;1032
Cerro Picudo;6230;1032
Ciénega del Oso;6262;1032
El Gavilancillo;6362;1032
Las Cuevitas (Entronque Alamitos);6761;1032
Tepalcates;7274;1032
Timones;7313;1032
Las Coloradas de Arriba;5709;1052
El Confital;5398;1052
El Igualamo;5426;1052
Piedra Cerrada;5849;1052
La Presa;5669;1052
El Chapalote;5388;1052
El Guayabón;5424;1052
El Palmar;618;1052
Agua Caliente;5310;1052
El Palmarejo;5456;1052
La Cruz;5599;1052
Rancho San Diego;5870;1052
Arroyo Grande;5317;1052
El Tule;5550;1052
Jomulco;5562;1052
La Cupía;5607;1052
Mesa del Pino;5831;1052
Quenibas;5866;1052
El Rincón;5518;1052
La Higuera;5615;1052
Las Garrochas;5717;1052
Las Lajas;5738;1052
Aguatita;5313;1052
Carricitos;5331;1052
El Potrero de Arriba;5490;1052
El Chapote;5389;1052
El Judío;5429;1052
El Potrero de Abajo;5489;1052
Hervideros;3220;1050
La Trinidad;4937;1050
Rancho el 33;4958;1050
Rancho San Antonio;4962;1050
Viveros Forestal (Emiliano Zapata);4980;1050
El Cazadero;3213;1050
Meleros;3221;1050
El Conejo;3241;1050
Las Cruces;3242;1050
El Torreón;3316;1050
Aserradero Giselle;4899;1050
El Trece;4920;1050
La Loma;635;1050
El Rincón;3224;1050
Aserradero Porfirio Corral Chaidez;4900;1050
Club los Sauces;4906;1050
Rancho lomas del Río;4960;1050
San Isidro;4969;1050
Los Herrera;679;1050
El Cerrito;4910;1050
Los Pascuales;680;1050
Grupo Industrial Bosque;4923;1050
Los Charcos;4945;1050
Barrazas;631;1050
La Herradura;3280;1050
El Lucero;4916;1050
El Entronque;3265;1050
Maderas y Productos Forestales de Santiago;4946;1050
Real de San Diego;4964;1050
La Soledad;632;1050
José Salomé Acosta (El Olote);673;1050
El Barreal;3262;1050
Atotonilco;676;1050
Potrero de los Indios;4953;1050
Melchor Ocampo;660;1050
San José de Cañas (Cañas);3231;1050
Los Sauces;677;1050
El Salitre;3225;1050
El Cáñamo;4913;1050
Rancho Santa Elena;4963;1050
El Tambor;665;1050
Martínez de Arriba;675;1050
San José del Pedernal;3232;1050
Ciénega de Guadalupe;4905;1050
San Miguel de los Pinos (Rancho Viejo);670;1050
El Refugio;3223;1050
Rancho Nuevo;3289;1050
San Julián;669;1050
La Ciénega del Correo;666;1050
El Pino;668;1050
El Correo;672;1050
El Atascadero;3246;1050
La Yerbabuena;3314;1050
La Ciénega de San José;636;1050
Martínez de Abajo;674;1050
Rancho Buena Vista;3536;1026
Tepalcatepec;1931;593
San Francisco Tepetzingo;7485;593
Santa Teresita;1943;593
El Salitre;1922;593
La Trinidad;1924;593
Pueblo Nuevo;1946;593
La Cienega;7491;593
Santa Mónica;8236;557
Malinalco;1947;557
San Juan;8203;557
San Sebástian;6748;557
Jesús María;6747;557
San Nicolás;1948;557
San Simón el Alto;1949;557
Chalma;1953;557
Tepolula;7433;557
Pueblo Nuevo;7434;557
San Isidro;7435;557
Pachuquilla;1954;557
El Zapote;7443;557
Puente Caporal;1955;557
El Puentecito;1959;557
La Loma;7436;557
La Ladrillera;1951;557
Palmar de Guadalupe;1960;557
Amate Amarillo;1956;557
La Loma del Coporo;7438;557
La Huerta;7437;557
Jalmolonga;1952;557
Campos San Martín;7439;557
La Joya Redonda;7444;557
Monte Grande;1957;557
Chichicasco el Viejo;7446;557
Planta Alameda;1958;557
Tepehuajes;7445;557
Palo Dulce;7447;557
Noxtepec de Zaragoza;1961;557
San Pedro Chichicasco;1962;557
El Platanar;1963;557
Santa María Xoquiac;1964;557
Juárez;1965;557
La Angostura;7440;557
Emiliano Zapata;7442;557
Aldama;1966;557
Guadalupe Victoria;7441;557
San Andrés Nicolás Bravo;1968;557
Hidalgo;1967;557
Ocuilán de Arteaga;1971;568
Chalmita;1984;568
La Cañada;1979;568
Santa María Tlacutapa;6770;568
Santa Cruz Tezontepec;1973;568
Santa Mónica;1975;568
El Ahuehuete;1969;568
El Puente;6764;568
La Haciendita;7517;568
San Isidro Amola;7521;568
La Ciénega;1970;568
El Picacho;1982;568
Reforma Agraria;6768;568
Tlecuilco;7525;568
La Esperanza;1980;568
Cinco Caminos;6763;568
Dr. Gustavo Baz;1983;568
Coyoltepec;1981;568
La Lagunita;1986;568
Los Manantiales;6766;568
Plaza Nueva;6767;568
Tlatempa;7524;568
Ajuchitlán;7515;568
El Rosal;7272;508
Arroyo Zarco;484;508
El Azafrán (Santa Rosa el Azafrán);489;508
San Martín;470;508
El Bonxhi;476;508
Barrancas;477;508
El Colorado;6669;508
Fondo;475;508
El Azafrán 3ra Manzana;7271;508
Los Gavilanes;7270;508
Presa Chapala;7278;508
Santa María Nativitas;493;508
Rancho Chapala;8702;508
La Soledad;467;508
Santa María Nativitas;471;508
Las Minas;8688;508
Decandeje (Chapala Ejido Decandeje);8703;508
Gunyo Poniente ( San José Gunyo );6665;508
San Jerónimo;469;508
La Soledad;6663;508
Zethe;473;508
Santa Ana Oxtoc-toxhie;6659;508
Totolopan (Ejido de Totolopan);6671;508
El Bosque;8695;508
Santiago Oxtoc-Toxhie;472;508
San Antonio el Zethe;8693;508
Descandeje;8690;508
Los Ailes;483;508
Ñado Buenavista;468;508
Bimbo;7277;508
San Jerónimo;479;508
San Joaquín Coscomatepec;6670;508
El Tixhiñu;481;508
San Antonio;482;508
San Joaquín Coscomatepec;478;508
Bañe;485;508
Loma Alta Ejido Bañe ( Bañe Barrio Conasupo );6661;508
Loma Alta Cabresteros;8692;508
Higuerillas;8234;508
La Presita Segundo Cuartel;6664;508
La Concepción;480;508
El Huizachal;8691;508
San Lucas Totomaloya;488;508
El Mogote;6668;508
La Estancia;8694;508
La Concepción;487;508
La Pera;8696;508
Presa del Tepozan;7275;508
El Rincón;8698;508
Presa San Idelfonso;7279;508
San Pedro Denxhi;486;508
San Pedro Denxhi 2do Cuartel;7273;508
Cofradia;8697;508
Temascalcingo de José María Velazco;504;590
Del Calvario;9279;590
La Magdalena;496;590
Maro;497;590
Puruahua;6626;590
Bonsho;7243;590
Del Socorro;8209;590
La Magdalena Cruz Blanca;7241;590
La Magdalena Bosha;6628;590
Ahuacatitlán Centro;8723;590
Ahuacatitlán;494;590
Ahuacatitlán ( La Providencia );6634;590
Santa Lucia (Ejido de San Mateo el Viejo);514;590
La Loma de San Mateo;8720;590
San Mateo el Viejo;500;590
El Pedregal;7247;590
La Rinconada;7248;590
San Pedro el Alto;501;590
Barrio de Shelle;8721;590
La Corona;515;590
Andaro;499;590
Puente;7246;590
Boqui;7245;590
Boshesda;495;590
El Peñasco (Relices);6403;1032
Cuautepec Barrio Alto;1016;1006
San Miguel;1017;1006
San Antonio;1019;1006
Lomas de Cuautepec;1021;1006
Malacates;1022;1006
Ampliación Malacates;1227;1006
El Tepetatal;1024;1006
Compositores Mexicanos;1023;1006
Ampliación Arboledas;1027;1006
Arboledas;1026;1006
Forestal;1028;1006
Forestal I;1029;1006
La Lengüeta;2887;1006
Forestal II;2885;1006
Parque Metropolitano;1031;1006
Juventino Rosas;1032;1006
La Casilda;1033;1006
Loma La Palma;1034;1006
Tlacaélel;2549;1006
Graciano Sánchez;2717;1006
Luis Donaldo Colosio;2548;1006
Prados de Cuautepec;2718;1006
Palmatitla;1035;1006
General Felipe Berriozabal;1037;1006
Cocoyotes;1036;1006
Ampliación Cocoyotes;2687;1006
6 de Junio;2688;1006
Vista Hermosa;1038;1006
Tlalpexco;1039;1006
Ahuehuetes;1040;1006
Valle de Madero;1041;1006
Del Carmen;1042;1006
Cuautepec de Madero;1043;1006
Del Bosque;1046;1006
Reclusorio Norte;1047;1006
Guadalupe Victoria Cuautepec;1048;1006
Chalma de Guadalupe;1049;1006
Ampliación Chalma de Guadalupe;2884;1006
Castillo Grande;1052;1006
Castillo Chico;1051;1006
Ampliación Castillo Grande;2883;1006
Zona Escolar;1053;1006
Zona Escolar Oriente;1054;1006
El Arbolillo;1056;1006
Matías Romero;1058;1006
Tonaca Coutitlán;2679;1006
Hayde Solís C;1057;1006
México Ixapan;2678;1006
Tablas de Santa Teresa;2680;1006
El Arbolillo III CROC;1060;1006
El Arbolillo II CROC;1059;1006
Benito Juárez;1061;1006
Ampliación Benito Juárez;1063;1006
Solidaridad Nacional;1065;1006
El Arbolillo CTM;1066;1006
Residencial Acueducto de Guadalupe;1067;1006
Acueducto de Guadalupe;1069;1006
Zona Militar;1232;1006
Jorge Negrete;1070;1006
La Pastora;1071;1006
Lindavista Norte;1072;1006
Lindavista Sur;2888;1006
Revolución IMSS;1074;1006
Barrio Candelaria Ticomán;1075;1006
FOVISSSTE;2647;1006
Residencial La Escalera;1080;1006
La Escalera;1078;1006
La Purísima Ticomán;1079;1006
PEMEX Lindavista;2697;1006
Bello Amanecer;2136;1023
Arco Iris;89;1023
Puertas del Sol III;2112;1023
Miguel González Avelar;91;1023
San Miguel;1888;1023
1° de Mayo;92;1023
Potreros del Refugio;93;1023
CNOP;96;1023
Tierra y Libertad;98;1023
Las Flores;99;1023
Puertas del Sol II;2111;1023
Manuel Buendía;100;1023
Puerta del Sol;2030;1023
Niños Héroes de Chapultepec;101;1023
Aztlán;102;1023
Insurgentes;107;1023
Del Valle;105;1023
Francisco Villa;106;1023
Vicente Guerrero;109;1023
Ricardo Flores Magón;110;1023
Picachos;111;1023
Veteranos de La Revolución;113;1023
De Analco;114;1023
Hernandez;115;1023
El Milagro;116;1023
Cantarranas;117;1023
La Esmeralda;119;1023
Rinconada Badiola;3662;1023
Barrio Tierra Blanca;120;1023
Villa Alegre;121;1023
Privada Luna;2214;1023
División del Norte;123;1023
Anahuac;122;1023
Lucio Cabañas;124;1023
La Joya;2070;1023
Durango Nuevo II;2076;1023
Villa Antigua;2080;1023
Jardines del Nayar;2168;1023
Villas Doradas;2078;1023
23 de Marzo;2091;1023
Ampliación Nuevo Milenio;2146;1023
La Estrella;2154;1023
Bello Amanecer;2089;1023
Bosques del Nayar;2088;1023
Buena Vista;2145;1023
Ejidal;2073;1023
El Lucero;2156;1023
Durango Nuevo 1;2075;1023
El Brillante;2077;1023
Rinconada San Antonio;2144;1023
Pedregal de La Nueva España;2180;1023
Asentamientos Humanos;126;1023
Los Álamos;127;1023
Los Tulipanes I;2175;1023
Manuel Gómez Morin;1847;1023
La Moderna;2153;1023
Las Calandrias;2081;1023
Arroyo Seco;128;1023
El Bosque;1846;1023
